3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,MEC,-18.934,-400.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,MECS,-2734.500,-175.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,NIPS,-1646.515,0.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,NYIS,-96.341,-135.360
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,PJM MISO,-4326.734,-1718.465
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,PJM RTO,-2687.791,-2284.825
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,SAYR,-559.000,-560.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,TVA,1046.583,368.000
3/30/2024 11:20:01 AM,3/30/2024 7:20:01 AM,WEC,62.000,-250.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,ALTE,-649.979,-742.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,ALTW,340.095,0.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,AMIL,796.460,543.332
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,CIN,-592.730,-735.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,CPLE,574.053,-207.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,CPLW,-2.799,0.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,CWLP,18.100,0.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,DUKE,701.700,685.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,HTP,-307.500,-300.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,IPL,-41.231,0.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,LGEE,481.001,-102.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,LINDEN,-313.922,-315.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,MEC,-35.973,-400.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,MECS,-2811.700,-175.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,NIPS,-1558.828,0.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,NYIS,-119.233,-135.360
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,PJM MISO,-4536.728,-1758.747
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,PJM RTO,-3050.970,-2338.982
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,SAYR,-559.000,-560.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,TVA,1033.004,368.000
3/30/2024 11:15:01 AM,3/30/2024 7:15:01 AM,WEC,-0.940,-250.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,ALTE,-600.987,-742.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,ALTW,348.842,0.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,AMIL,863.804,493.332
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,CIN,-602.370,-735.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,CPLE,668.321,-207.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,CPLW,8.400,0.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,CWLP,20.200,0.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,DUKE,763.900,685.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,HTP,-307.500,-300.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,IPL,-14.972,0.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,LGEE,453.018,-102.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,LINDEN,-314.747,-315.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,MEC,-24.173,-400.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,MECS,-2742.899,-175.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,NIPS,-1561.063,0.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,NYIS,-68.562,-135.360
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,PJM MISO,-4314.581,-1808.747
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,PJM RTO,-2597.157,-2401.440
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,SAYR,-559.000,-560.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,TVA,1070.014,368.000
3/30/2024 11:10:01 AM,3/30/2024 7:10:01 AM,WEC,-0.961,-250.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,ALTE,-507.449,-742.000
3/30/2024 11:05:01 AM,3/30/2024 7:05:01 AM,ALTW,406.674,0.000
